index,frb_name,fingerprint,name,timestamp,dm,fluence,width_ms,scattering_ms,ra,dec,snr,peak_freq
171,FRB20181223A,9323cd760ae0e1e0b492f1fa4189e230567d8ffdaf1e2581cc45ca149a99d31e,FRB20181223A,2018-12-23T03:51:28.953930,349.7096,15.7,0.001995,,29.5,65.72,67.2,652.9
172,FRB20181223A,cabbec6a60c82d7fc46c1ba6d1f906bf7e09218b97610eb8f6d81fee8cabc510,FRB20181223A,2018-12-23T03:51:28.962864,349.7096,15.7,0.00515,,29.5,65.72,67.2,607.8
173,FRB20181223B,2ca0d5e379c664b1e16bfc7fe1b7370945c4135d56a06c834332a41918ad2524,FRB20181223B,2018-12-23T13:30:59.885119,565.655,4.1,0.00157,0.0035,174.89,21.59,21.3,600.6
174,FRB20181223C,f90f1a14b6b1dc834cd8dded9db4bd270ec62211127663cc5b5ed77635743f59,FRB20181223C,2018-12-23T13:55:32.146346,112.5118,2.8,0.000508,0.00011,181.05,27.58,28.3,479.2
175,FRB20181224A,8e7272b30e61d1c20e4a6a34f00265567701c92807f41d2b9647723ef30161b8,FRB20181224A,2018-12-24T01:28:53.698107,310.2064,3.3,0.000387,,355.11,44.56,104.1,549.5
176,FRB20181224B,c0afb3f18771e2bc4ea2a3b11ce5a415d3495325ed97091db61c336ec83b1c80,FRB20181224B,2018-12-24T04:52:51.034719,781.0087,3.1,0.00092,0.00206,45.36,46.14,22.4,400.2
177,FRB20181224C,7ba00bb0f827613a26958dc13b6ea055c1b8cf757247785f39a1c718599c49c9,FRB20181224C,2018-12-24T09:36:14.286326,596.325,9.6,0.00237,0.0275,115.29,60.28,26.9,400.2
178,FRB20181224D,1dfe63c5a4a67871d71ef39fcc059594dd0f6d978bfebcae2813ed202e51cfbb,FRB20181224D,2018-12-24T13:59:51.227417,690.196,1.9,0.0016,,182.45,54.85,12.8,400.2
179,FRB20181224E,981159b2de418ac642fbe80700ec343c72e31bc6e70da696c1780ac957a1e804,FRB20181224E,2018-12-24T17:45:05.331231,581.8537,10.3,0.001056,,239.32,7.32,42.1,400.2
180,FRB20181224E,e4ea1eb7d3dd42410534275b636798211c405e02eed302e011c9ce73ed2e10ca,FRB20181224E,2018-12-24T17:45:05.336718,581.8537,10.3,0.00102,,239.32,7.32,42.1,400.2
181,FRB20181225A,48bc3b32cea46e07d2d2242d70faea2d58d65360fdf740feac8fc0de4180df0e,FRB20181225A,2018-12-25T03:53:03.930754,349.619,4.3,0.00323,,29.5,65.72,31.8,446.8
182,FRB20181225B,8020c94baefe1707428dbd9982ae196770f31d6ec059b829cd5e475b7f9c773f,FRB20181225B,2018-12-25T05:09:48.578043,299.2875,7.5,0.001297,,36.77,88.2,27.6,560.7
183,FRB20181226C,0552f44848536fde0ee69f509d94b84214920d8d2935f7fddbf8f6b1a38f762c,FRB20181226C,2018-12-26T01:02:08.924502,409.0184,2.7,0.00063,0.00198,349.05,44.94,25.3,400.2
184,FRB20181226A,506318a67325b1230d2811f4af9f78fa6f9e6d798e119e9ecfbc24e487175145,FRB20181226A,2018-12-26T03:43:30.103107,349.0107,5.7,0.000731,,29.5,65.72,69.0,552.8
185,FRB20181226A,5268b9e6a6466246bfaa62a54061f22765e29c509979b16941369a7cf7c76dd1,FRB20181226A,2018-12-26T03:43:30.106856,349.0107,5.7,0.00149,,29.5,65.72,69.0,520.4
186,FRB20181226D,31524a0460ff61f5634d3b2561ccf7a4c6f99176f6dbcc147f1e979d211aa57d,FRB20181226D,2018-12-26T09:41:16.388212,385.3778,3.0,0.000571,,120.22,22.16,34.7,417.2
187,FRB20181226B,7f687ec00f66dfc9cc8ede34827e128c107b88a5a0a7a354e3916515ab4aeba2,FRB20181226B,2018-12-26T13:50:55.585985,287.0364,52.0,0.00059,0.0011,182.66,12.43,176.6,461.1
188,FRB20181226B,cad3863360511e15ff6cd20d91a326be0f4d9129b1e44dc4a714e261bc6a6f87,FRB20181226B,2018-12-26T13:50:55.594964,287.0364,52.0,0.000871,0.0011,182.66,12.43,176.6,430.7
189,FRB20181226B,3898a887ea2a45bdc5911dc3cdafdab96fc7d6c889a67d5fea28ba8f4c44ecff,FRB20181226B,2018-12-26T13:50:55.599057,287.0364,52.0,0.001004,0.0011,182.66,12.43,176.6,549.7
190,FRB20181226E,4ae1747ac48aaff7a8ff11461ee0126d613af063e40c1535e24975552db09489,FRB20181226E,2018-12-26T21:50:46.060935,308.762,1.4,0.001169,,303.56,73.64,20.9,400.2
191,FRB20181227A,b7681b9a90fb04b6c09037f0722394306c91b6f4df6f9346079f15ed0467eea7,FRB20181227A,2018-12-27T03:44:42.210041,791.2134,1.8,0.000748,,31.79,78.38,11.1,656.8
192,FRB20181228A,1cecc5cc9fdebe02d54c5c7f9cef17e4c3133f703c35a5e2d8049d6c79ba9963,FRB20181228A,2018-12-28T02:02:41.728165,748.6791,4.0,0.001088,,7.26,10.22,18.1,484.5
193,FRB20181228B,ff6b3cc9d5f12d40187849251543c44c891dbbd5d686f31daee2c262a2996aef,FRB20181228B,2018-12-28T18:07:55.639214,568.6506,1.7,0.00492,0.00116,250.43,63.85,34.6,435.2
194,FRB20181228C,d531709d288ca726473dde0132c9d303c7bbbf351a32b53941544b40fa09bc5a,FRB20181228C,2018-12-28T19:16:20.461414,510.7,0.7,0.00088,,265.19,54.36,10.3,400.2
195,FRB20181229A,8b9b904ffd8bf7b539543aa6d233876e3cee251dd54982c7e365b54e6ac8be43,FRB20181229A,2018-12-29T10:34:58.123278,955.5735,4.0,0.000376,0.0024,137.18,42.01,31.7,538.1
196,FRB20181229B,a0736c2fb7d75dd5f18d2ec38a8e013039674146540e6a7c35593a8f87884436,FRB20181229B,2018-12-29T17:23:55.977389,389.047,4.9,0.00336,0.0051,238.37,19.78,22.2,445.5
197,FRB20181230A,20b39b5337cfaa42db47d4f51f5e2629fdedba62ff36231da56b0a3b594d4b12,FRB20181230A,2018-12-30T00:30:16.494077,769.611,18.0,0.00164,0.041,346.69,83.37,29.7,724.8
198,FRB20181230B,feff51be7c2201ea7174c74d6689c571d6d54c62d3665e06ea6a4151a82f511e,FRB20181230B,2018-12-30T02:39:31.889059,1137.36,9.7,0.0043,0.0045,20.83,79.7,17.6,450.2
199,FRB20181230C,389eb6406c96b2b1e3d8e7d93162df8d47b6ca7d53a8bcb9e6247cf6de7d4409,FRB20181230C,2018-12-30T17:42:56.116480,1037.194,2.1,0.00076,,245.75,50.52,16.5,699.9
200,FRB20181230D,b318abd04e817cefd8370ac33ba46a0a6297fe4431c2b1edfe554df5f0b2d411,FRB20181230D,2018-12-30T18:23:35.334721,223.9665,2.0,0.000419,,255.3,50.51,20.0,800.2
201,FRB20181230E,4dc86c3153b32de26546aab5fbb08e1af3936e84d23ce08a09ce40a2c5cf7ec4,FRB20181230E,2018-12-30T20:37:24.115209,1041.713,10.4,0.00188,0.00303,113.26,86.85,20.5,488.0
202,FRB20181231A,08ed2b699eec07f5af5e044d4ac8e566cfcf0f5f876063acce880fdf5d98964c,FRB20181231A,2018-12-31T03:18:46.356953,1376.7324,2.2,0.000705,,29.71,20.96,39.3,680.4
203,FRB20181231B,19c473cc67f98b0ac5f261382835190bf7780ffc4d32e9fbcde80d249f8b2411,FRB20181231B,2018-12-31T09:55:59.577444,197.1697,2.3,0.000337,0.00175,128.77,55.99,55.1,657.7
204,FRB20181231C,5515a4d0b9d75cbc39552fc97668c3ee0f64a1f955ed78ca0adc0161f95fea7c,FRB20181231C,2018-12-31T14:36:18.128704,556.086,1.2,0.00197,0.00041,197.09,69.18,27.7,408.8
205,FRB20190101A,676b985110d49497861581425898faebdd23efb54deab0e15ecc6d5905766475,FRB20190101A,2019-01-01T12:40:09.819120,854.609,11.3,0.0013,0.0181,171.01,27.99,33.0,400.2
206,FRB20190101B,3631490c6f0684bfbb8cc29adb846ada1a1dbaa12ad2d48a19055572d2ca8d8e,FRB20190101B,2019-01-01T21:43:32.004520,1323.9056,4.4,0.00032,0.00516,307.77,29.89,22.8,713.6
207,FRB20190102A,df7195514a5cb29a744892f8dcb65078eed08bc72d7652889b0403f961d73be8,FRB20190102A,2019-01-02T01:49:13.808531,699.1727,4.2,0.000824,0.00099,9.26,26.72,50.0,495.2
208,FRB20190102B,5d145a4608b64e581062df225801a5bb64ea9284915a659aefbf637f1695eaa8,FRB20190102B,2019-01-02T02:43:54.272424,367.1642,3.9,0.000851,,21.66,21.39,31.9,428.8
209,FRB20190103B,ebb76af8a05db45e8575a85658d1b424d66dddf6d579c9e4cb3e514aa6a0537b,FRB20190103B,2019-01-03T07:25:59.295735,541.129,12.9,0.00583,0.0054,93.57,19.73,26.4,507.0
210,FRB20190103C,5d1c2eefc8eb4ba9ebcb0361bd5815d98d5781fae465bf37cf2be0a350eaf6ce,FRB20190103C,2019-01-03T08:05:51.118745,1349.133,13.4,0.00193,0.00076,104.19,11.07,34.2,543.7
211,FRB20190103A,956053206cd59e9b0f86eba77d7680788c5b13a12e9ebecb0083bb9e2a26c9d1,FRB20190103A,2019-01-03T13:47:23.327486,364.5627,5.4,0.00254,,190.53,65.13,40.0,780.0
212,FRB20190103D,c959e245a9d4f945d2c09a29945d498899860caefca7d42541e28088d0685706,FRB20190103D,2019-01-03T16:00:46.098144,1913.5509,1.2,0.00295,0.00102,221.84,59.91,19.8,400.2
213,FRB20190103E,f8abf87073c387270da8f2bd8c6ac11c875d3806f5d45be30fe30ae5e574e70d,FRB20190103E,2019-01-03T18:38:14.792467,736.245,2.0,0.00103,0.00159,262.89,45.84,13.5,547.3
214,FRB20190104A,f986f68707995e767b9d07d93c5c5c342d397d024aaa9da65f4ffbdada369a65,FRB20190104A,2019-01-04T05:49:34.166980,549.4329,3.9,0.000197,0.00015,70.5,35.59,24.4,531.9
215,FRB20190104A,3e44bad9d735211ebb0314a20878880d293ecd7525017efb17f3c3cb09be0951,FRB20190104A,2019-01-04T05:49:34.175226,549.4329,3.9,0.0008,0.00015,70.5,35.59,24.4,400.2
216,FRB20190104B,c5629a53e6aecb82443763c659a2d1cc95a5d17a5f3757452564358ea47ade10,FRB20190104B,2019-01-04T16:45:54.244713,530.137,9.5,0.00188,,234.72,-6.25,12.8,800.2
217,FRB20190105A,4fc88c2c016fb8fec09dc424943a35324919d4c2c17ab77debb148d57a7be3aa,FRB20190105A,2019-01-05T18:39:35.041651,383.551,3.5,0.0039,,266.3,63.82,10.5,800.2
218,FRB20190106A,1a6324b3775a3946c668513ade7f3d3dd8bede503fd7001f9d87e6f464eb7654,FRB20190106A,2019-01-06T02:29:10.679885,340.061,0.8,0.00094,0.0058,22.19,46.12,12.7,800.2
219,FRB20190106B,79498268d519e038d5875cd266b4e03ae55a1631d181520c5662daab170cad3f,FRB20190106B,2019-01-06T23:21:18.480306,316.5941,3.8,0.000578,,335.63,46.13,77.2,452.1
220,FRB20190107A,cc2bc4f842d7260ea2a2f25f8c76daf53de1c4a2cfa3a1251cb4238dd949876f,FRB20190107A,2019-01-07T01:01:18.506784,849.19,6.3,0.0259,0.0204,0.86,21.81,15.0,400.2
221,FRB20190107B,0bf0b69cae45efb4882f3e2aca4e9ccf595a6e3d609a7b2e37b12e7e4442ba0c,FRB20190107B,2019-01-07T03:22:14.328535,166.0939,4.3,0.000451,,33.45,83.4,26.8,400.2
222,FRB20190109A,436ce5c4c709b2447a6acb4dc61b6878d89d443ac2253c6637a28efb39b38c44,FRB20190109A,2019-01-09T08:00:30.384518,324.604,6.4,0.00165,,107.96,5.16,15.4,583.0
223,FRB20190109A,f8cf55642a5645eeab3e7ae85ddaa0257e57ff60a5234b67bd9274cc0e001375,FRB20190109A,2019-01-09T08:00:30.392208,324.604,6.4,0.0034,,107.96,5.16,15.4,523.6
224,FRB20190109B,1d1119a05ce3c76cfdc66e47c1b8fa87c2cffda8981444a07da3f220021ca482,FRB20190109B,2019-01-09T17:36:02.346336,175.168,3.0,0.00034,0.00026,253.47,1.25,14.0,408.1
225,FRB20190110A,9938f852cefe9897218f3de118fa29421ae2afc3b5a77445f6f74417694d7361,FRB20190110A,2019-01-10T05:05:35.199796,472.7526,3.8,0.000203,0.00038,64.95,47.44,63.0,411.0
226,FRB20190110B,09c2c3bbc3aed47c5f5cfbcec7b390ea73cbe62d55ae73764cea4b1522ad742d,FRB20190110B,2019-01-10T09:28:05.236493,486.118,1.9,0.00075,0.00324,131.68,50.16,18.8,407.8
227,FRB20190110C,eb006d1ae0143c6d5d5ab7cacd7f35a825c4ce0d3a9c9e283735cc2ffa467e50,FRB20190110C,2019-01-10T17:11:36.960000,221.961,1.4,0.00039,0.00022,246.98,41.42,28.3,427.4
228,FRB20190111A,a57135389cb8831d94563615ad938e3d7104f83e498bed86d5cf0a4d90aa328d,FRB20190111A,2019-01-11T15:05:50.921326,171.9682,17.0,0.00036,0.00053,217.0,26.78,131.7,638.9
229,FRB20190111A,0d113ce424d62f4e83a0d7e7125e540a168a4c9bf5ce6ac169ad2ba41b30cf95,FRB20190111A,2019-01-11T15:05:50.924193,171.9682,17.0,0.000438,0.00053,217.0,26.78,131.7,474.4
230,FRB20190111A,47641f036481ee8cc9a3ee41ea95f7cb7bc438939f21082845b1c3d97a07f200,FRB20190111A,2019-01-11T15:05:50.928807,171.9682,17.0,0.0059,0.00053,217.0,26.78,131.7,400.2
231,FRB20190111B,2c6e7f1ad10f2463f8229109b975c523f85cb31c724d71118ba76eb1302b1775,FRB20190111B,2019-01-11T17:59:02.280221,1336.9271,0.8,0.00016,0.0002,260.02,13.53,32.6,422.5
232,FRB20190112A,c296bc2e757c049a9e87daeac9d0e67cd8b50fd18f7e739e5804f43e80883a36,FRB20190112A,2019-01-12T17:41:31.292676,425.8474,16.2,0.00164,0.01101,257.98,61.2,66.1,697.7
233,FRB20190113A,a7e18846a90f42e94956d255653dcb5aa67d1dc747e58c55fc52caaf2d05b6eb,FRB20190113A,2019-01-13T07:40:31.826611,428.924,5.6,0.00182,,108.14,-2.99,12.6,800.2
234,FRB20190114A,fbdde91d9982982f9fb04bbbe2ee4b47344f5049c900632e752a2ecca24c75ec,FRB20190114A,2019-01-14T01:05:59.895600,887.392,2.3,0.00134,0.00038,8.95,19.17,21.1,425.8
235,FRB20190115A,4a5e5df8988f517d519d7b814bb81a37b2934be0311675d223f0940d9a48e8ed,FRB20190115A,2019-01-15T03:27:49.653225,1021.684,0.9,0.00089,,45.61,54.28,12.9,457.2
236,FRB20190115B,7ee06484e9c5979c312f86274a70de8a90b80e7933ce0cac40a2cb2efb341355,FRB20190115B,2019-01-15T05:42:41.225752,748.293,5.2,0.00155,,76.82,82.06,25.2,457.5
237,FRB20190116E,c233f9ae39c3755406913964a292401e813414582cdaaed1eed7b4207aa95963,FRB20190116E,2019-01-16T01:36:13.043543,1491.0006,1.1,0.000607,,19.36,52.32,12.4,660.5
238,FRB20190116D,2f301cf77af14d5491287ed22594b7eccb2c44a81be300eed02f57962c3f7090,FRB20190116D,2019-01-16T05:59:08.897485,1164.025,4.7,0.00104,0.00392,85.1,68.68,16.5,400.2
239,FRB20190116A,e53f44c1bbcd6301f6257eca9eb08c86f9fa5fec125f05b40fcbf74f9e3eb31e,FRB20190116A,2019-01-16T13:07:33.945024,445.48,3.7,0.00554,,192.33,27.15,19.9,636.8
240,FRB20190116B,8b510af0c90c763a634fd9460a61d5b0a793b2cf1bc9850b8ebb579fe89ca556,FRB20190116B,2019-01-16T13:08:20.443491,443.549,2.0,0.00173,,192.33,27.15,21.9,483.6
241,FRB20190116C,24d72fccbd61de0b813830af747fb12fdabbd7e5f2236a1a98c54a4a9e1dd377,FRB20190116C,2019-01-16T16:54:14.432171,629.2765,65.0,0.000708,,249.32,70.96,210.6,672.1
242,FRB20190116F,dd40c0737802cf160e2605137b5d9f5efe4a2eafccd1d64eb8c2d73c8da43418,FRB20190116F,2019-01-16T17:40:37.365493,316.9203,1.5,0.00123,,261.67,75.0,15.3,637.5
243,FRB20190117C,93ca96628a34fedcf75923d3d70bd93b9032db9f315047c1cf039c69ec56181a,FRB20190117C,2019-01-17T07:55:05.956216,865.9008,0.8,0.00077,,115.13,74.59,10.8,648.6
244,FRB20190117D,f29b8eb2ecd64209fe898197805e008ac4dafb81dd1b33cd9d5aa9759a2ae948,FRB20190117D,2019-01-17T14:06:02.033139,1178.063,3.5,0.00126,0.0004,208.87,31.68,20.1,419.2
245,FRB20190117A,e9efdbd24450dd0804fe8db255dbf4ac4b94e688b7543b3f7bec63911411982c,FRB20190117A,2019-01-17T22:18:32.109933,393.3602,9.9,0.001494,,331.71,17.37,96.9,507.6
246,FRB20190118B,c7324cf3a25675e68e75e705a622925cd8d0119c7833dad712a4d25773248c1e,FRB20190118B,2019-01-18T02:47:48.489735,670.89,3.6,0.0037,0.0194,39.71,23.57,16.1,645.0
247,FRB20190118A,005e70bd8536bb7b3fde43cfdf6322a879840916889f0b46a14063544bc7d930,FRB20190118A,2019-01-18T17:02:16.313880,225.1079,18.0,0.00014,0.00028,253.31,11.55,183.4,474.9
248,FRB20190121A,1c0099714daf0addfd7dabbb836ace707a8137d29f578577694dc005d06f0b20,FRB20190121A,2019-01-21T23:33:29.499699,425.3534,10.8,0.00108,0.00334,354.74,78.6,45.8,523.2
249,FRB20190122B,67686c3fc51be6d6f69a96b86880692b40070d4ce1be2efa15cb0f00854d815d,FRB20190122B,2019-01-22T00:03:23.194120,469.565,1.8,0.00192,,2.53,35.12,9.6,737.5
250,FRB20190122C,44fb4b8038f8594986364e8fed1c3769ea933f76803d7a59cd39547991b1f567,FRB20190122C,2019-01-22T13:14:22.835357,689.902,47.0,0.00176,0.0001,200.6,17.57,110.7,466.7
251,FRB20190122C,7336445f668759622a4edaaba3cda07563492ec1e166f8810118e3fcfad2202b,FRB20190122C,2019-01-22T13:14:22.842735,689.902,47.0,0.0018,0.0001,200.6,17.57,110.7,532.8
252,FRB20190122C,14161684e4fa9d2d8037c6622b6ac49cb823e0f60799bd625e2c2a3a3867a043,FRB20190122C,2019-01-22T13:14:22.847971,689.902,47.0,0.00294,0.0001,200.6,17.57,110.7,469.5
253,FRB20190122C,c0f88fbfb06cdc341e844207a36c77cacd3c8cc2a41715cff7af6cc039b74dcc,FRB20190122C,2019-01-22T13:14:22.852377,689.902,47.0,0.01475,0.0001,200.6,17.57,110.7,400.2
254,FRB20190122C,18ed75e3feb3cef4154e2c8cbf5533a0857c5905db928f382a1db6f2e3ad5d63,FRB20190122C,2019-01-22T13:14:22.853415,689.902,47.0,0.00141,0.0001,200.6,17.57,110.7,492.6
255,FRB20190122C,afb1efa302ce4ae4e6e82973a498737dd869abd201a41c6931a08120d8e4b3ad,FRB20190122C,2019-01-22T13:14:22.859116,689.902,47.0,0.005,0.0001,200.6,17.57,110.7,400.2
256,FRB20190122A,ad5e8ed3948d485b9d8f47b650f9b66acd72f1661378096c4443cbd23d16a78c,FRB20190122A,2019-01-22T23:09:40.115923,1231.21,5.7,0.0055,0.0371,349.56,37.5,19.8,694.2
257,FRB20190124A,40c859791832d045f144c6c97441a5c6e3abe5e1948a8028f265d14f62f0f7c3,FRB20190124A,2019-01-24T03:06:15.353602,1275.853,13.4,0.00227,0.0223,50.46,51.58,39.5,529.5
258,FRB20190124B,fff36b679a19868921cfbbcf9219276ef5e890527eedadf14c6cde6a40c04ae8,FRB20190124B,2019-01-24T14:07:34.280380,441.3838,11.7,0.0015,0.00706,214.69,28.8,41.1,434.2
259,FRB20190124C,93c4eb7276a96c6d0f40bba010fbbc25de9c4137c08807dca27304545b845470,FRB20190124C,2019-01-24T14:14:22.594571,303.644,13.7,0.000291,0.00067,217.17,28.38,148.1,424.6
260,FRB20190124C,e1d1e72ebc9d2d2ed8dfb349888656766893212d2b293bfa6aa6f7bcf8645e27,FRB20190124C,2019-01-24T14:14:22.603713,303.644,13.7,0.001773,0.00067,217.17,28.38,148.1,431.9
261,FRB20190124D,e01b525db1419054fa38709a450deb129c08e828af30814c4055f9ae7e156d7c,FRB20190124D,2019-01-24T15:30:30.325628,340.12,1.9,0.0005,0.00097,237.26,81.23,13.4,402.1
262,FRB20190124E,b0536372008bf25e9503ff5dc74f48bb8af87d1e622caf3b74a5bcb40e6f304b,FRB20190124E,2019-01-24T19:36:51.459437,617.79,7.3,0.00574,,297.75,20.57,17.4,625.6
263,FRB20190124F,da24ed5f9531bf26bf65be2e5acbdf7de00c90f275db129d6f8444fa9461f2d3,FRB20190124F,2019-01-24T22:19:33.106043,254.7903,6.4,0.000733,0.00016,338.92,5.3,60.2,425.6
264,FRB20190125A,7b466ea28f424696dc7c92f788376aab3644a7770bdcac7683ae02291e09ba92,FRB20190125A,2019-01-25T02:44:17.329940,564.701,2.6,0.00321,,45.73,27.81,12.8,655.5
265,FRB20190125B,2724efa7ac67911940745b5a70448d4c16a5d6bce98c5b549769623bc728d5d8,FRB20190125B,2019-01-25T15:03:39.832531,178.238,4.7,0.00247,0.00095,231.45,50.54,26.2,609.9
266,FRB20190126A,39c0ffa313f52a0843898d9bcf07fe62cec3839b1caca991e27cc61fe703b7e5,FRB20190126A,2019-01-26T01:32:45.322970,350.0017,3.6,0.00208,,29.5,65.72,27.8,595.4
267,FRB20190127B,e29ed58b609a7133fa84d759ffc2749666c5137db8977de63b862eb908a8c3d7,FRB20190127B,2019-01-27T09:23:21.103181,663.028,11.4,0.0025,0.0428,150.92,83.56,18.8,562.2
268,FRB20190128A,0485a28082e2ec687842bd2dd1250c59da0e367f5bc72ca2c9efc8f957d094e3,FRB20190128A,2019-01-28T01:00:34.707228,696.117,2.0,0.00185,,21.8,24.67,16.5,400.2
269,FRB20190128B,b7ec3241af8f3323988ecbb088d85741e28e154556b0ac1f236f31c61c391af7,FRB20190128B,2019-01-28T08:02:01.977789,248.2302,1.6,0.000603,0.00021,127.44,23.29,21.4,515.9
270,FRB20190128C,78bcfa120c41471ef05769efff82702d78de767fa2edd532d945b2483f4da63f,FRB20190128C,2019-01-28T16:11:22.757712,310.622,5.9,0.00616,,69.8,78.94,17.5,491.6
271,FRB20190128D,9949ab7501c7bf1b57b687253ad3d69ada0886be6f2f50c00207500c074fecc6,FRB20190128D,2019-01-28T18:24:33.587847,430.231,3.6,0.00127,,283.32,17.44,15.5,419.5
272,FRB20190129A,4ba48c1e1af80294e6de66738c0db04fdc214ed558a129e8dd558ea679bddf9a,FRB20190129A,2019-01-29T02:25:50.136759,484.761,5.0,0.00113,0.0102,45.06,21.42,18.8,707.7
273,FRB20190130A,0b8a7edf81a00e6cdc03d77a6ab1c563f4e59ec1708521601b32cab5eaeabf8e,FRB20190130A,2019-01-30T01:04:37.246483,1367.461,4.4,0.00099,0.0032,25.64,13.16,12.6,467.7
274,FRB20190130B,7d7ec4e809143824e3d22ec51f4bd8274442dfb06da43d248515973193d22f4b,FRB20190130B,2019-01-30T10:53:48.209384,989.0307,3.0,0.000265,0.00077,172.11,16.05,65.4,487.1
275,FRB20190131E,2515323cbb2e4e49725460ef4b935a4ac1c0b4bc8bec5cbe7482d98b3229fbeb,FRB20190131E,2019-01-31T00:16:48.023132,279.8006,5.1,0.00098,0.00016,195.65,80.92,50.7,476.5
276,FRB20190131D,c0421097f3870b81a76141aa37bb0a40d8e1fa6154809d5579aeaf5fe4a1edf5,FRB20190131D,2019-01-31T03:07:30.760620,642.1218,6.8,0.00197,0.00043,57.46,22.75,48.9,508.7
277,FRB20190131D,9fd4307e324ce419aa04c1e7c6f726fb894ea9ed097d5016d800bbb6abafe7b8,FRB20190131D,2019-01-31T03:07:30.769121,642.1218,6.8,0.000348,0.00043,57.46,22.75,48.9,585.1
278,FRB20190131C,5e738731304188c0b401802219f68b5a1f5d62180ef512643847bde2d98ee80d,FRB20190131C,2019-01-31T10:22:22.691729,507.7618,2.1,0.000444,,166.45,10.43,21.7,501.4
279,FRB20190131B,1ab2f73f2e3b5c99b3278181d25598f2bdcb078c850257e436714c792c7f195f,FRB20190131B,2019-01-31T22:58:29.684928,1805.729,3.3,0.00092,,354.72,11.71,17.1,798.1
280,FRB20190201B,cddad552faf2c332c327cf3a5aa32ebe2198e1f697079fb047dc3c1043ddf7d3,FRB20190201B,2019-02-01T07:05:07.940645,749.176,2.3,0.0008,0.00057,118.2,55.58,30.8,425.9
281,FRB20190201A,e262a1678855f7c4b322e4262664f7ff95b11cd869b4131ba014914ede53fad6,FRB20190201A,2019-02-01T15:36:12.956631,242.0038,3.1,0.000608,,64.03,84.84,15.4,476.6
282,FRB20190202B,d1856f7147383a3d7c4f353070ca72656240cf35e284f1500a8c91244617508d,FRB20190202B,2019-02-02T06:51:05.966450,464.906,2.7,0.00051,,114.32,32.45,26.6,536.2
283,FRB20190202A,72fe5618dfec1ff9efb564ec41a64cc728ecdd7a4795f01f9df0a7d3dd1b2b43,FRB20190202A,2019-02-02T22:04:08.183433,307.3605,95.0,0.00071,,344.2,17.1,236.3,492.3
284,FRB20190203B,c8ed300c4984f7eefda369e0db205758f62253b74771465bf03cdc3d32813069,FRB20190203B,2019-02-03T07:49:39.318269,582.2248,0.9,0.0003,0.00058,130.64,61.89,12.6,437.5
285,FRB20190203A,cfc7f4532947abf56411e0d070923f6e124a3f968b7c407d4e0d34d930bbc22d,FRB20190203A,2019-02-03T07:57:13.496293,420.5727,4.0,0.00055,0.00083,133.68,70.82,61.9,472.9
286,FRB20190203C,035ac5dd4e03a7bb40915aadd997d3652b190a1e7d93b8edba7eef9de827eca9,FRB20190203C,2019-02-03T12:10:09.170630,370.462,4.4,0.00205,,196.01,2.48,12.5,800.2
287,FRB20190204A,4053dfc231b2c2393f607a6321daf1ca8eeb891a0301402f3333a67f82f6afa0,FRB20190204A,2019-02-04T09:47:48.495898,449.639,1.5,0.00181,0.00088,161.33,61.53,13.8,418.2
288,FRB20190204B,ba11fa9c1b75df9736f2da915425749f29b5be7bb3db4e899e5e335e19add5ba,FRB20190204B,2019-02-04T16:09:16.338995,1464.9393,4.4,0.001022,0.00042,255.92,75.87,37.1,571.7
289,FRB20190205A,a16f3cdb9201df7de734480e81b87f31aac95476fa29d8a6643b9f0028898448,FRB20190205A,2019-02-05T21:28:19.532928,695.389,1.7,0.000602,,342.22,83.37,18.6,485.7
290,FRB20190206C,095d7d449f5a6d11ad6261e9e2fa3d7562d8d6d2f312d9ca41656d9e56bafa5e,FRB20190206C,2019-02-06T12:26:42.781689,1043.002,3.8,0.00201,0.00142,200.45,74.39,20.2,439.2
291,FRB20190206B,bfb678e36610335176bd5dec31e237cd039fac3d971105d8329203a3080f6ef2,FRB20190206B,2019-02-06T13:57:46.779206,352.52,9.6,0.0071,,49.76,79.5,17.7,506.4
292,FRB20190206A,00e9db0176760383d17c2e7aaab31ebdbd22f0c52d54f0f2dfd78d14f06ca0c4,FRB20190206A,2019-02-06T15:11:24.352143,188.3364,9.1,0.000804,0.00274,244.85,9.36,43.5,534.5
293,FRB20190208B,3b855638db60da5c20d0525c4ddfda717eb9c4cc411ff51ab63473dee3d0f989,FRB20190208B,2019-02-08T05:02:48.899011,714.2201,14.3,0.00098,0.00012,91.0,80.88,165.2,417.9
294,FRB20190208C,082af9d40a157bfefe9ef15ea1846105a28fd45db59cbec67e2845915bf3912c,FRB20190208C,2019-02-08T08:08:05.343962,238.3921,1.7,0.000411,,141.55,83.56,31.4,474.9
295,FRB20190208A,f0aa98c437bace997c57ba862865fae2b5677b3924a1824baf32ffdce3126ec9,FRB20190208A,2019-02-08T17:41:50.676853,579.843,4.9,0.00076,0.00122,283.52,46.96,31.2,602.7
296,FRB20190208A,b75cdeba249fa05fc99b41266a742e73a36728486130161f9c08b24634de2963,FRB20190208A,2019-02-08T17:41:50.685631,579.843,4.9,0.00041,0.00122,283.52,46.96,31.2,557.8
