index,frb_name,fingerprint,name,fluence
0,FRB20180725A,0d0b7f12677d7040aa03f6711371473937febff19c425f84dd324896af77e1bf,FRB20180725A,1.7
1,FRB20180727A,7e3df6eeec9b3fca0a4435b672da2b9f2d217dbe70e86b6a83a4e4c1e11b8d1f,FRB20180727A,0.6
2,FRB20180729A,92d365bf3c75236ee7b9ec74c7be7832ac76243df4ff7743a5c35f5ee33c4309,FRB20180729A,11.7
3,FRB20180729B,f7d65097fcef6dca74519f34e1b536a5cc4f04f3761b187bf5ecd00558e8b5c8,FRB20180729B,0.9
4,FRB20180730A,db4066b396d11b0f2da823051c9a1e53fd1de52a48c8c3d1d85e1610bb8914e8,FRB20180730A,5.2
5,FRB20180801A,8c4c3b083439f7f17df8bcf9d5c50ddbb9d5a9f29c4a69a7b6f51b8cedaffb5d,FRB20180801A,1.1
6,FRB20180806A,0c5c2b0f2e859b8f5b24cb7fb90e295be737874593b4688603eac12d0f0a1a2b,FRB20180806A,1.9
7,FRB20180810A,6497eb5dfb5b249e00a467ceade681236fe9a5b03041c608c10e140e9a03f603,FRB20180810A,1.1
8,FRB20180810B,7221b1f8be0993cacfddf7c3140d6425d9a294d9de8dd8c467bc35dd65e3ad43,FRB20180810B,5.2
9,FRB20180812A,9044d3b8c51672711b604b9b88c1d1fcc120dce58f5be2c57eac2342d8cbabb3,FRB20180812A,0.9
10,FRB20180814B,17580c1f636040572b799ff0c8c665994f8ac313d50cef89ae2556e3eaef8ebc,FRB20180814B,3.4
11,FRB20180814B,17580c1f636040572b799ff0c8c665994f8ac313d50cef89ae2556e3eaef8ebc,FRB20180814B,3.4
12,FRB20180814A,e766a16e350a6e2262307b982f32a158690ba3c1afe67a709654f557f8907f90,FRB20180814A,0.4
13,FRB20180817A,b961fa43bb831b12fc3b2ab8896437b1f4f98f857525bac5b46954c783ab6495,FRB20180817A,2.4
14,FRB20180904A,b973bb928541e222be1aed0da913e206bb4be45db14c92446c07ffd77f514d79,FRB20180904A,3.8
15,FRB20180906A,3427397818920d83bb5ebe9a90e14cc7573c530962c4f26571e12cb83ddf3406,FRB20180906A,1.6
16,FRB20180906B,a706b0d5390d0052c2806806ef5c44cdbc8ad39c9a79d2c477af941eafa1f753,FRB20180906B,0.4
17,FRB20180907D,ec72a3922a86e03aadf14936924c3421637863f6ddf30010e46c0043c6d24872,FRB20180907D,0.9
18,FRB20180907A,164d57911e9fc6e7ee93f9f369a390f9c9274dfc2c31f428fa9d79c7b0428bea,FRB20180907A,0.9
19,FRB20180907B,a0ef84b246369db92242945d310c4c79499abe39b1451bd97cbaec1f0941766d,FRB20180907B,1.1
20,FRB20180907C,3607dcf48a7d8e2408db1a2dfbb4fc0dc6aff27df7881e86b779f4f233ef338b,FRB20180907C,1.1
21,FRB20180907E,f0f3730b41df8c951a07befe9a1e55240d7cc2dfb53f9d212a7fd4c85774a85a,FRB20180907E,0.7
22,FRB20180908B,1831da84d677fb88cec4692925c747f97bc36e7c5bd412affbb807cb971222e2,FRB20180908B,1.2
23,FRB20180909A,3083e152aa178efb73c7b35b29006f7f0aa55f9690ba3b9b33c571f18e8f9123,FRB20180909A,0.3
24,FRB20180910A,59e60968458c53262ac7c0ba43d6601f508da2242bacdf83f21d144de6648c98,FRB20180910A,6.5
25,FRB20180911C,36a6c05eeb3b28927bb022b4dc6959737b0ee75b7a558c688a75ff6f6e93b8ba,FRB20180911C,1.0
26,FRB20180911A,95e911d062de7f992996cc9126d0dcc7308bb827bf1a1897425d5eefc5e91606,FRB20180911A,1.6
27,FRB20180915A,883c7eb1a0c21e16042945d5aedcd358e638fa53714abcfdeea361f91cc95dff,FRB20180915A,2.3
28,FRB20180915B,369e8bf1711e8ee5bd824d6874e0148ca2c653ad8bbe3ffd9d700d69b8506a73,FRB20180915B,1.0
29,FRB20180916A,46df8259a3d57c9753751ae272e6a8c2fb6e2cf6233ac56b10442443e3d656ae,FRB20180916A,2.4
30,FRB20180916B,9c88de460a8161c2f64193cfdc3935276525020663fe8c264637b1e5f334f97e,FRB20180916B,1.8
31,FRB20180916C,76ef318b6af1277a169011f1d1c3aafacc1909a76f4b42dc752ddec2e3904e5b,FRB20180916C,0.4
32,FRB20180917B,ca670de0be0100e35529929fc336ac171f5b4943ab93ce34f6f4206f23158552,FRB20180917B,1.0
33,FRB20180917A,331029955be840443642d2ed382738f045c500c4c05a3f9f25ccb0323e0f08aa,FRB20180917A,3.2
34,FRB20180917A,331029955be840443642d2ed382738f045c500c4c05a3f9f25ccb0323e0f08aa,FRB20180917A,3.2
35,FRB20180917A,331029955be840443642d2ed382738f045c500c4c05a3f9f25ccb0323e0f08aa,FRB20180917A,3.2
36,FRB20180918A,21b8cc5dced8fc377fe0f129ee97b03fb3edcd108d30edc5812724a2cb6f48ed,FRB20180918A,1.4
37,FRB20180919B,417a66395ef589ac04af4c25cb5976f1357d649c462f95adbb0985eb1e7ef0d3,FRB20180919B,2.6
38,FRB20180919A,11055784a1863ac0f6988aafb12b988150b94af1b6016768e27e4e29731e4e0e,FRB20180919A,0.6
39,FRB20180920A,8aad78b0c909659609f0b064cd19c49d633e6f0e994be18f4da6327c2084e510,FRB20180920A,0.9
40,FRB20180920B,b1264f01330796d1d7de2ad77a690bc5c152e2f4586f2222fc293a8c197f4d67,FRB20180920B,0.3
41,FRB20180921A,5beee57c1f41d8a8e90412d3401b3474ab1a87cfdcd0b8b29f331259bc06c531,FRB20180921A,0.9
42,FRB20180922A,a55a7604524aa8b33892a09833c846c43df2d1bdbbf6a2949aa8ce5f661ff720,FRB20180922A,2.6
43,FRB20180923A,8869557c82fa3c9887469c56ba7d84b45492c43d5a7227397fa671999255215f,FRB20180923A,0.8
44,FRB20180923D,761cd3dbff6d5735d1dbbe79ce4b85bc521525c7d3a141874b944f929310ea55,FRB20180923D,2.4
45,FRB20180923C,c4a03432272fcb5902977de0f86d93d3b65e8297eaa2cff4e3f073a931853d8b,FRB20180923C,0.9
46,FRB20180924A,abe58af1d386648ef531c8de8b43f3747e3e147e4f79b9657b06ac53c60f8eec,FRB20180924A,1.3
47,FRB20180925A,a5209db98f0adb11a54b39d6d3aab5146b5bf60d82c68d3db3e7722d6f8cce11,FRB20180925A,1.0
48,FRB20180925B,4cc1c90c5c94198f3273fe103122df62e05668afc6a6e9778a839ceeede3a425,FRB20180925B,0.8
49,FRB20180928A,81f0a6a4722ff80d02648c96c2990a52a1d4564a03e872f2aa6c3edbe30813cb,FRB20180928A,1.3
50,FRB20181012B,171f66bda0995077e1dbac2a9d3f0966903650747638e31ac780ec3528908efd,FRB20181012B,0.5
51,FRB20181013A,17c8eb99631942c93ac5b8214552642d8a738fe3f2e5559243daa94f9dd6b944,FRB20181013A,2.8
52,FRB20181013E,3b1a2ec678649e31c04d9ba12f0fd95a1caf8d7fa1e70627ea12ad03a856a70d,FRB20181013E,0.6
53,FRB20181013B,d5024580c904ebf5165abb88b4cbcf8cdba21f54b88c584b4a63338de45c1d5b,FRB20181013B,0.6
54,FRB20181013C,1db22684fadae71579aa1fa5e18de74ca3845d80f1c06acceb2ebc55d79b8dcf,FRB20181013C,0.4
55,FRB20181014A,956e58331aeeeded1cafd36ef21c2c83a8f0fe110985f1cbc110dd729af0985a,FRB20181014A,1.0
56,FRB20181014B,f691ea0c03391e5a84ac32a3d659e48415a20fb1a94cf6f6c18d56024bf174e8,FRB20181014B,0.7
57,FRB20181014C,019c8f47987e05de7d97d4ef20682f2fe9212c3ecc149a853091df628f5ca1b8,FRB20181014C,0.6
58,FRB20181014D,225f2da6dd1168914c759f144d19b3a2b08ddde30d2f6234a3b34134f46228d1,FRB20181014D,8.4
59,FRB20181015A,69d2365c50a0e2b36c3cabe2bc8d59453a93955c8dc30bd39c72ab6de2d268fb,FRB20181015A,1.5
60,FRB20181017B,10e514c8b93efb890983d5dd6994388f375290761ca39cdc1ecb2a58dee66490,FRB20181017B,1.1
61,FRB20181017A,6c16e1f5273067988aff12cd301837b5f412b7bd0f43a9b70dd9c79b36111e33,FRB20181017A,0.7
62,FRB20181018B,ef6d1ac9cf83f2da8f70a89cba13c01e6ba124a5e98659e20bd814efb7862140,FRB20181018B,5.1
63,FRB20181018A,941d04a105cbc558f67668f082ad6e08da23cf9adc7a30292560bf20402b3925,FRB20181018A,0.5
64,FRB20181018C,2689bba291ab6853162a62d2c4a372f92da6b153012de8d94e5acb05c58e85cc,FRB20181018C,2.4
65,FRB20181019A,d2a5fe2d08ed44b40fd0cf5e16e5564067db002683ceced23eb04d466e8f48fb,FRB20181019A,0.8
66,FRB20181019A,d2a5fe2d08ed44b40fd0cf5e16e5564067db002683ceced23eb04d466e8f48fb,FRB20181019A,0.8
67,FRB20181019B,f90e66a7a0cc09124cbe717fecdcfcf43e8e402cacf7d0d40321a82437dcf924,FRB20181019B,0.7
68,FRB20181019C,c33312984e06038ccfc50f0f2aa83d21563bae6697e21c634c579752b5324506,FRB20181019C,1.2
69,FRB20181020A,87c4d22f4601b47dbb3d304c6253d0a0b028cd3c7e4344a6a14b52967b128949,FRB20181020A,0.8
70,FRB20181022C,9559aa5b9560bd4f0d2ed2a2dde2de7c180b45faa59d75757dcb953551b34704,FRB20181022C,0.9
71,FRB20181022D,75f2b0b6b85afb0d3f96b268b0fe5e8c0e7785f53fcdc27cdc501a70a1a441d8,FRB20181022D,2.9
72,FRB20181022E,29d3fc4a6c57475facba02f0082a7be7434f1d231d525afc68012c1bf9a221d6,FRB20181022E,0.7
73,FRB20181025A,7c2a3677054256e1c1cd6c1573ad87076124f2de6b208c8e491290da55d1107e,FRB20181025A,1.5
74,FRB20181027A,6286a443630daca5f442cd61f14b5de95464e00ba1bca53f1f4516d0052ee62a,FRB20181027A,4.9
75,FRB20181028A,f8d58883d7e483fa4e087a18fd9c7db9cecc26c2dac0260be32f4e4bf4bc0f6f,FRB20181028A,1.3
76,FRB20181028A,f8d58883d7e483fa4e087a18fd9c7db9cecc26c2dac0260be32f4e4bf4bc0f6f,FRB20181028A,1.3
77,FRB20181028A,f8d58883d7e483fa4e087a18fd9c7db9cecc26c2dac0260be32f4e4bf4bc0f6f,FRB20181028A,1.3
78,FRB20181028A,f8d58883d7e483fa4e087a18fd9c7db9cecc26c2dac0260be32f4e4bf4bc0f6f,FRB20181028A,1.3
79,FRB20181028A,f8d58883d7e483fa4e087a18fd9c7db9cecc26c2dac0260be32f4e4bf4bc0f6f,FRB20181028A,1.3
80,FRB20181030C,e5217e6c0adca3bb7ade98240f1496d5a66541bb7d5bbda92657d20fbf478402,FRB20181030C,1.6
81,FRB20181030A,55ee49c3a644b46157cc4e728f92105c8ed0fe3c064e94f1a7bad2f245ff1419,FRB20181030A,4.3
82,FRB20181030B,1e4205376811a06b7a7d6a7cf2cc150f9572bdd4e38b6869f62a7648051b8e2f,FRB20181030B,2.3
83,FRB20181030D,09e7d6812dfc15d76c13caf36061aa23249ba910f04dc1fbf252873b7ca89bce,FRB20181030D,2.7
84,FRB20181030E,313a155a7e347ddbbba9504a5c3f16dab3af1d67042676f7c6c4d2bc52cd51a4,FRB20181030E,2.0
85,FRB20181101A,18134360de84335f965772acaa4b59120d272779577c696a7805e64c8f13e801,FRB20181101A,0.5
86,FRB20181102A,03e117b77180a6365825317a23ab3096ac4f8a9023857e8e79af2d058be81925,FRB20181102A,1.5
87,FRB20181104A,1e404751887919d0bafebe6386d8b96d00af2d38ba0bdd2f122fda3991620c03,FRB20181104A,1.5
88,FRB20181104B,dffe232ff62b3f66744b24751090e442b92d3cade2bdbcf4f57e5917686234f0,FRB20181104B,0.3
89,FRB20181104C,24a32cb52ad3ee50dcb4e62d68d46179a8bfa00b27740390f983f9ee3e3501c3,FRB20181104C,9.7
90,FRB20181104C,24a32cb52ad3ee50dcb4e62d68d46179a8bfa00b27740390f983f9ee3e3501c3,FRB20181104C,9.7
91,FRB20181115A,0e551cbbe200d018076ccf26f40c326c92a4bb6f0be8d447ca92e15b44d1e347,FRB20181115A,0.4
92,FRB20181116A,72d122ff205d6e988771eac40a2099b0bf7cd686df289fcc74b83b55bc0245a8,FRB20181116A,4.0
93,FRB20181116B,3e9e379adc6dfc0a37570e7e532e7ccbbda46b91a5279351bcc9f9766d3318da,FRB20181116B,0.7
94,FRB20181117C,d3fd7979ceb701479d8ae4c43fde386daf26d454225c13aba13f2260386c21af,FRB20181117C,1.6
95,FRB20181117A,f14044eaaf45eede9e2405fc2a44cdb298dbe90cfcaecde5bc22a47f99c6e35b,FRB20181117A,0.6
96,FRB20181117B,d274e1838b6deb2926aa0159f0ef9eba2cd9f95b05f4ba781dde4a14380bac92,FRB20181117B,3.6
97,FRB20181117B,d274e1838b6deb2926aa0159f0ef9eba2cd9f95b05f4ba781dde4a14380bac92,FRB20181117B,3.6
98,FRB20181118A,4b8c66de3d54f7aa668cda260098e3747dcc9e300f32ad7b75efe87dfe52654d,FRB20181118A,4.3
99,FRB20181118B,6a78620e8f809554dba51cc7a4b938d5e8d98bc021f21f04f35b1fcc1c31bab1,FRB20181118B,0.8
100,FRB20181118C,1766577f0fcc0e8d9766825b90340ad905fd9b92a5ff6bc02064c9bbbe5385f9,FRB20181118C,0.3
101,FRB20181119B,af2ec441e72f1472e8ea88f72a31dd7783821dea2e2d1c3e415014b16a8b31cd,FRB20181119B,4.5
102,FRB20181119E,867f45fb8a7bfaa4a2956af1d5d7b3cd20adf39d3869afa9e9315b1607b319c3,FRB20181119E,0.7
103,FRB20181119D,9a99185f1bd53efb15d7fc78a3b2b0cb241a3814afdf305dd75b3562701cf4ff,FRB20181119D,0.5
104,FRB20181119D,9a99185f1bd53efb15d7fc78a3b2b0cb241a3814afdf305dd75b3562701cf4ff,FRB20181119D,0.5
105,FRB20181119D,9a99185f1bd53efb15d7fc78a3b2b0cb241a3814afdf305dd75b3562701cf4ff,FRB20181119D,0.5
106,FRB20181119A,8708b5782f3339bca7881c34235f943f53c1b7f3d52ad9cdc785956d28484d5e,FRB20181119A,0.3
107,FRB20181119C,ef3ff7b70204007399710d149ce5ba22c8ed7ff45d0a9bc45a783c9b72342856,FRB20181119C,2.8
108,FRB20181120B,38843a16f60725fc74ed0fe9d9f5ee4e29ddbfa4f03ac3cf1ae293a2af3db1b1,FRB20181120B,1.0
109,FRB20181120C,7ebf172cfcd661a16f19377505f495b44ba54c8d0c7570ae324dca831bd31649,FRB20181120C,0.4
110,FRB20181122A,2b5f4717e30d7992ccd64e62b01a0fc4e39605a159f7a9137e324166215be974,FRB20181122A,0.5
111,FRB20181122B,ca9cf9e5f1bed55a891e2ec9db1317ebc3bba8c5bd04e04a2a52d89defcab298,FRB20181122B,14.7
112,FRB20181123A,b9d35a526caf5fd280a582a888562cb47092941eb44ac6be82168dbf1f51ebeb,FRB20181123A,1.0
113,FRB20181124B,90954fc3ebe0adf3af396c2ed860ad1477f918ce61a6fdfaf00cfb9b2562189f,FRB20181124B,2.6
114,FRB20181124A,957a841a2bf1466537b83c39575dcd6278ba3884bcc69d6e277aee8368383aac,FRB20181124A,0.7
115,FRB20181125A,76ab18aa0c42858348296995990be57091bdccfbebf721cfde5bc9995444ccde,FRB20181125A,0.4
116,FRB20181125A,76ab18aa0c42858348296995990be57091bdccfbebf721cfde5bc9995444ccde,FRB20181125A,0.4
117,FRB20181125A,76ab18aa0c42858348296995990be57091bdccfbebf721cfde5bc9995444ccde,FRB20181125A,0.4
118,FRB20181126A,6019b8abc07b2b10c28d256784234b125feac16507556d5b397fc285b76d01c3,FRB20181126A,3.5
119,FRB20181127A,e60e698c25af2f796770abf57c23504d4c435826f86ae25331cb5fdfc2ffc7fa,FRB20181127A,0.8
120,FRB20181128A,64a30c0556946e7d2240ae9fdf4481044ca596e1e9e5c8dda44e86a79c16a1a7,FRB20181128A,0.6
121,FRB20181128A,64a30c0556946e7d2240ae9fdf4481044ca596e1e9e5c8dda44e86a79c16a1a7,FRB20181128A,0.6
122,FRB20181128B,ca53ccbd78ab296cfae2740098470de061e6a37ac1f2eb753fd1675b7bcc5dc0,FRB20181128B,0.3
123,FRB20181128D,fbb816b953eb1774b56f9feebbd4393a6ff38f36213c20e4a249b3c0317d3095,FRB20181128D,2.6
124,FRB20181128C,078d9b9af53f33d6dddb430b4f6bce0d724736350c2039d3a63e50457a24bf5e,FRB20181128C,0.4
125,FRB20181128C,078d9b9af53f33d6dddb430b4f6bce0d724736350c2039d3a63e50457a24bf5e,FRB20181128C,0.4
126,FRB20181129A,ab3dea5eff479dcd34268db446b0c5b04060c220b34d29b40d90732f3ab623a7,FRB20181129A,1.5
127,FRB20181129B,5f54ca6458475bca2f56674e7e8d1ceb2dd07d72138c3463b8a7f974844acd3f,FRB20181129B,4.0
128,FRB20181129C,3e41d4276f7acc604728cdbbfaf23510d33eb94b60926c8ae8843e24e8b49d19,FRB20181129C,0.8
129,FRB20181130A,0e9a877544ec3ec8896c837210d9a1879e59e03e1ce23f179cedf2d467f38391,FRB20181130A,1.0
130,FRB20181201A,e93e91ec25827d2ef948d79c3583ff0e4e739f7c9222162c60678ea6a8837d9b,FRB20181201A,0.4
131,FRB20181201B,73444ab240dcb4a58dacf2433fd3d145afd1a5744882c82a903b0d98bcc1df00,FRB20181201B,0.7
132,FRB20181202A,f5489dd1500385d5e03399b7dbf46ca6e3974e2658c1e10320815be05d5c17ec,FRB20181202A,2.6
133,FRB20181202B,abae1355b55408c171eb254b3c76d2cfe1bee3cc135a78f3a6a5d7eeb29a007a,FRB20181202B,1.0
134,FRB20181202C,0e6b2594f13b365a867850e8dd0d612c6dfab1d25cc32977865a10929de851b7,FRB20181202C,0.5
135,FRB20181203A,3b67729a9614c1bed099744c1a5c5503fd4a14e9bb6755eb722def75548d5f35,FRB20181203A,1.7
136,FRB20181203B,244196a3fc24909d78f167d9e1d469a26668cd212961adf6462e41ad73770189,FRB20181203B,1.4
137,FRB20181203C,fc7aa16edf6cf76d1d6704d1f11a9d51aac93a842912ff2467f616bba9c574c7,FRB20181203C,1.1
138,FRB20181208A,7f868a583cf51cf83a3ab283f023049a112b042ea9728132d7702f4ccaaf43ff,FRB20181208A,0.9
139,FRB20181209A,b922ca8296144beac320da5350cda38e9fd0a68176dfe607a2dfcfa3b76d9bb5,FRB20181209A,2.5
140,FRB20181213A,40421bd4134fc49b38143b453aeb63315257613881401b9af2567df5f83197ec,FRB20181213A,0.9
141,FRB20181213B,1d9c4eeed6b6c10dad55d9e2e7400369a52d7effaf5338c8acdcdae011d8919b,FRB20181213B,0.8
142,FRB20181213C,1cf5b44ec939f3707620df4fb3a9f07eb3165eacc53968ae4867e4b5ba50977d,FRB20181213C,0.6
143,FRB20181214A,3ab261ab17a4b270ee43405cd97fad21b81a56ec95a3d756b69d82dc56bbcf0c,FRB20181214A,0.2
144,FRB20181214B,523e35b40c7ccdcad0522a1437b09e0e7b7cd8d1045d99cac10205f586c2b94d,FRB20181214B,0.4
145,FRB20181214C,a75d303463b8e765f1996e879d92d7f401adcbb366c290edc7468539cdff4896,FRB20181214C,1.2
146,FRB20181214D,04b5d8433bfa546a61af492f6f878fac58ca847d80f9e31ebdf4f10f5f2aca2b,FRB20181214D,0.6
147,FRB20181214F,b915830f9cbe952f7791539944d65bbbde69b5c475d3595a0bf3aa5021fdc58c,FRB20181214F,0.3
148,FRB20181215A,4b1986d927e92cb4f9cfde798bd618b5d521757cac9f61f6381d3749fd4e36bd,FRB20181215A,0.3
149,FRB20181215B,712c401b7ed71c86a0f589dd7766961c5268a9ed3e5267ce88081dbfe3859316,FRB20181215B,1.9
150,FRB20181216A,5964ea796c1cdb52a101e4667b76cf0b7a3e0a2382bf5715c2161828842ce099,FRB20181216A,0.9
151,FRB20181217A,45605fe4c669a8f5c38a0ed7c045c1b345a516fd0720c3c94b1b66e11d0a9f4b,FRB20181217A,0.6
152,FRB20181218A,b6eede81ba46f96e23a21533c58d11a3b5b644c8fa2e9510537c9b89817ab996,FRB20181218A,0.8
153,FRB20181218B,17285379d56aa6e24f949ee33726074be9f57e9de4fbc79fc5fac4e0e1530e6e,FRB20181218B,0.6
154,FRB20181218C,5d2be09cf21a531e3b4f2d427d8d158b5b9552a70993410da4a9e3e298f04d86,FRB20181218C,0.2
155,FRB20181219B,73ef390900b89e5176b0d8061a52525cafd4df937acf2f1cd2e0d23079ee8427,FRB20181219B,4.6
156,FRB20181219C,78458dacf046a4a748fde5a8e85c619a293dda3aebd476061815c3666da54304,FRB20181219C,0.2
157,FRB20181219A,402b3698a721e24c6a9889eef0222bd9f4d592c4a740f15f9d192a101eb99a3c,FRB20181219A,0.4
158,FRB20181220A,c26a2288158889e2d8e077b3638ff14d324eb494a146556cef2b906a73f3f6fa,FRB20181220A,1.3
159,FRB20181220B,aa0461eae26fada4aed4696014dcd21d7e58e903276a0aacff08d807703a53da,FRB20181220B,2.9
160,FRB20181221A,3ffe226fe7f16d26d73496b86d71488b19bb6f7a7ddda2258f6c75a3da122eec,FRB20181221A,1.2
161,FRB20181221B,4a7649d448104d2e6ed0b9aa4395ea153ad224cb4b540c072429a188ba8e8fa8,FRB20181221B,1.0
162,FRB20181222A,c292e631f636008065f0b1368d085bac2d9d2850e84426059bfcb7c342b1020c,FRB20181222A,4.9
163,FRB20181222A,c292e631f636008065f0b1368d085bac2d9d2850e84426059bfcb7c342b1020c,FRB20181222A,4.9
164,FRB20181222A,c292e631f636008065f0b1368d085bac2d9d2850e84426059bfcb7c342b1020c,FRB20181222A,4.9
165,FRB20181222A,c292e631f636008065f0b1368d085bac2d9d2850e84426059bfcb7c342b1020c,FRB20181222A,4.9
166,FRB20181222B,7e166677b33384ddbeafe14ac150b6e0726ed8a830858ed12ff4e560a877d4be,FRB20181222B,0.5
167,FRB20181222C,f1c53e8d3d8cc1d8f18889a617c5dfa4c798cbc2e0ca7249c643791d8006134d,FRB20181222C,0.8
168,FRB20181222D,c7134ab17919a4fe40c418194c06c796eea95ef687d0a6a8fa51fa22d44c52ed,FRB20181222D,0.2
169,FRB20181222E,616bc6cba5efb7a0fb928c9ba79065ec6e40a3c663425db95d9c8849ae405adb,FRB20181222E,1.1
170,FRB20181222E,616bc6cba5efb7a0fb928c9ba79065ec6e40a3c663425db95d9c8849ae405adb,FRB20181222E,1.1
171,FRB20181223A,1156b5afbee0e26f0bf10c7efb46a0b05d77baac195b72be8fa2bb5e3bf3e6bc,FRB20181223A,2.0
172,FRB20181223A,1156b5afbee0e26f0bf10c7efb46a0b05d77baac195b72be8fa2bb5e3bf3e6bc,FRB20181223A,2.0
173,FRB20181223B,2ae8fe91c306b3f0fa8e85a9ee95431ed102f598a25fbebfb19d0373d69d68af,FRB20181223B,0.7
174,FRB20181223C,057132d57aa1d8000cad3685001060fb3f3b94b052bf9c99a04fe2b40903fe38,FRB20181223C,1.4
175,FRB20181224A,d26f00838ef4615cc352b7d68caf6c5aedcbf84a7eecd3b95c6ed338142bdcc4,FRB20181224A,4.3
176,FRB20181224B,5c19dbcd852851f636108477af8e83e307cbbf0d95a81c73cc2b8555671b37d6,FRB20181224B,0.8
177,FRB20181224C,6a7d6ace8e239339ac1ab2fd7524bfbc2ab5ea9644b68f9a062c8a1575875438,FRB20181224C,0.5
178,FRB20181224D,af2530bf19b1e5c4147471b98e3794b90ecbeb3cf11bc6d5ca7626f1ebad1f72,FRB20181224D,0.5
179,FRB20181224E,c5c842c53392baa759a8cd8c5f4ea8d65240f44b882b01b032675a691cce0a75,FRB20181224E,3.6
180,FRB20181224E,c5c842c53392baa759a8cd8c5f4ea8d65240f44b882b01b032675a691cce0a75,FRB20181224E,3.6
181,FRB20181225A,4dd687836d961f14558c8c2e977e4372b675a940b80640fc1955a5c1d717c665,FRB20181225A,0.6
182,FRB20181225B,213aa8c4f785b0063a636cbcac4054ceee6ff9e98279d7d623e27cd68609dcbb,FRB20181225B,1.9
183,FRB20181226C,c69e372da886e6b9c5b65d082c0ec3c7b02f0409132b5acfaed469dc46ed3f63,FRB20181226C,0.9
184,FRB20181226A,5e8906e87fe48f84de95628a7a32ba2a23b89305fd97c5edaeb268082ba9e819,FRB20181226A,1.6
185,FRB20181226A,5e8906e87fe48f84de95628a7a32ba2a23b89305fd97c5edaeb268082ba9e819,FRB20181226A,1.6
186,FRB20181226D,e2a7d02d98649264d6b8db76714880d5c92bdae83ac88a2d360bed9c87e013fe,FRB20181226D,1.9
187,FRB20181226B,1b66eb24bb3a6586a7281c74e38da2e9755767b35db67203d8f054c46333d5f9,FRB20181226B,8.9
188,FRB20181226B,1b66eb24bb3a6586a7281c74e38da2e9755767b35db67203d8f054c46333d5f9,FRB20181226B,8.9
189,FRB20181226B,1b66eb24bb3a6586a7281c74e38da2e9755767b35db67203d8f054c46333d5f9,FRB20181226B,8.9
190,FRB20181226E,e0b38b0c1a994649127b4bc6167eddc10a5c9d2079707d8bb25f9b2ddc285f54,FRB20181226E,0.5
191,FRB20181227A,3c524f08aadf36cc28f9c44d16e4f4f60a16209cdf959be72272b8a4594cc27f,FRB20181227A,0.9
192,FRB20181228A,24a7726d4399c5ddd2a694f27eb7f11af2dd5183ec53751f87d2d69b713ae125,FRB20181228A,1.2
193,FRB20181228B,916d0a7ffbd0bd55b168253eb080370b856edd6296d811b44c6e4843fd80a205,FRB20181228B,0.4
194,FRB20181228C,23c4613285065b22e586376fcd6d9ef419a047847963dddb8d3274175d1b8e02,FRB20181228C,0.5
195,FRB20181229A,564fe4fcf1972ef333c1596927a444bd998e7260c6a59e4e77160ca42e40c2ee,FRB20181229A,1.2
196,FRB20181229B,15374a6d1ce444b66e224970580b3dd375d0e5274d233e990583b6f83be1593c,FRB20181229B,0.4
197,FRB20181230A,be23963452e0be0a3a42d793ce459c4408ee829e96a6af67b7832c3580643caa,FRB20181230A,0.9
198,FRB20181230B,3e46cb0cd4f687be893597cdad9477eefd1ce45519092eb257bf4f9399cff76a,FRB20181230B,0.9
199,FRB20181230C,ca5af38a10e5bff88e21d68174e991e878f77e853019401cb2083a50cd8720fc,FRB20181230C,0.9
200,FRB20181230D,5004851c3e7664abb3bae253b61dd37cff1c60f2ba48b3b85bf862bff2c664bf,FRB20181230D,1.4
201,FRB20181230E,909010aebb71e6bce7d0cc94e58393fdfc271fc90fcdaaf6d59c30c6e7a157a4,FRB20181230E,1.3
202,FRB20181231A,63f90897bc06d4728fe6889d66685a386b760e548f0f29b0367a82b2afbb93f8,FRB20181231A,1.1
203,FRB20181231B,c256cf4ccb26e3958a514461b0da4036a3d4defe65480c1e061c9c7d1cd7b939,FRB20181231B,0.9
204,FRB20181231C,bc034b303137f79f0b04209c9445c514b53b1e8a10ba8c90c15f9fb678bc1fe4,FRB20181231C,0.7
205,FRB20190101A,8cb1ce8d9ea0ab2b99d3cdcf8c8bf396f0debe43cdd661eb641292b18e3e8a5e,FRB20190101A,0.6
206,FRB20190101B,dcf842cb516aeff5d434a909fa166512ac8c3e117bc448715a319d1600384372,FRB20190101B,1.0
207,FRB20190102A,2b4ecda2d4d8ce137c290767bb68f2a101e1c3048bf0a1e214b8823735358235,FRB20190102A,1.1
208,FRB20190102B,6fd0805877d8fc7b21387889dc20bdb0b80da1cdb6bc5fc26d793c97f15e4042,FRB20190102B,1.7
209,FRB20190103B,f91cf1912cc5ce34120ec7aa2a0b31b6efdfd154db173f25481b24f818c2f66a,FRB20190103B,0.7
210,FRB20190103C,82e6b2ee29249c9e2e766301c7a8637db226b15a65111751d18589e468dfce23,FRB20190103C,2.3
211,FRB20190103A,688022de2397a1797b95c68d875f8a2e52feb2e01e40c10af5f0fb732a7e1301,FRB20190103A,1.1
212,FRB20190103D,aac102777180bac0c85daae7d2e01e3fcaa54611d627e915b80957f3893a058e,FRB20190103D,0.5
213,FRB20190103E,f9e03590b03c8183a222a48f5d8f8f1b77bd62827ceb3c9c27434f9524ce6e54,FRB20190103E,0.5
